JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458227.512026,10.489,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85636,,DY HER,BAA-VSS,STD,,,,
2458227.51294,10.4921,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83579,,DY HER,BAA-VSS,STD,,,,
2458227.513843,10.474,0.0086,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8405,,DY HER,BAA-VSS,STD,,,,
2458227.514745,10.4906,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.82514,,DY HER,BAA-VSS,STD,,,,
2458227.515648,10.508,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83436,,DY HER,BAA-VSS,STD,,,,
2458227.516551,10.4961,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84557,,DY HER,BAA-VSS,STD,,,,
2458227.517465,10.4964,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86075,,DY HER,BAA-VSS,STD,,,,
2458227.518368,10.5218,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85757,,DY HER,BAA-VSS,STD,,,,
2458227.519271,10.5,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84287,,DY HER,BAA-VSS,STD,,,,
2458227.520162,10.5118,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83896,,DY HER,BAA-VSS,STD,,,,
2458227.521076,10.5267,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84267,,DY HER,BAA-VSS,STD,,,,
2458227.521979,10.5263,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86898,,DY HER,BAA-VSS,STD,,,,
2458227.522882,10.521,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83309,,DY HER,BAA-VSS,STD,,,,
2458227.523785,10.5343,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86007,,DY HER,BAA-VSS,STD,,,,
2458227.524699,10.5258,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.82078,,DY HER,BAA-VSS,STD,,,,
2458227.52559,10.5373,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85547,,DY HER,BAA-VSS,STD,,,,
2458227.526493,10.5176,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83681,,DY HER,BAA-VSS,STD,,,,
2458227.527396,10.5309,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86386,,DY HER,BAA-VSS,STD,,,,
2458227.528299,10.5266,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8445,,DY HER,BAA-VSS,STD,,,,
2458227.529213,10.543,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86503,,DY HER,BAA-VSS,STD,,,,
2458227.530116,10.5392,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84102,,DY HER,BAA-VSS,STD,,,,
2458227.531019,10.5526,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86801,,DY HER,BAA-VSS,STD,,,,
2458227.531921,10.5132,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.82947,,DY HER,BAA-VSS,STD,,,,
2458227.532836,10.5422,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84459,,DY HER,BAA-VSS,STD,,,,
2458227.533738,10.5378,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83988,,DY HER,BAA-VSS,STD,,,,
2458227.534641,10.5448,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84805,,DY HER,BAA-VSS,STD,,,,
2458227.535544,10.5548,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.87466,,DY HER,BAA-VSS,STD,,,,
2458227.536447,10.5489,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85791,,DY HER,BAA-VSS,STD,,,,
2458227.53735,10.5553,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85029,,DY HER,BAA-VSS,STD,,,,
2458227.538252,10.5559,0.0084,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83635,,DY HER,BAA-VSS,STD,,,,
2458227.539155,10.5524,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8451,,DY HER,BAA-VSS,STD,,,,
2458227.540058,10.5557,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83914,,DY HER,BAA-VSS,STD,,,,
2458227.540961,10.5493,0.0084,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84811,,DY HER,BAA-VSS,STD,,,,
2458227.541863,10.5585,0.0084,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85318,,DY HER,BAA-VSS,STD,,,,
2458227.542766,10.5618,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84398,,DY HER,BAA-VSS,STD,,,,
2458227.543669,10.5599,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84814,,DY HER,BAA-VSS,STD,,,,
2458227.544572,10.5625,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86048,,DY HER,BAA-VSS,STD,,,,
2458227.545475,10.5858,0.0084,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85866,,DY HER,BAA-VSS,STD,,,,
2458227.546377,10.587,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85975,,DY HER,BAA-VSS,STD,,,,
2458227.547257,10.5743,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84913,,DY HER,BAA-VSS,STD,,,,
2458227.548137,10.5908,0.0084,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85141,,DY HER,BAA-VSS,STD,,,,
2458227.549039,10.5708,0.0083,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83861,,DY HER,BAA-VSS,STD,,,,
2458227.549942,10.5683,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83714,,DY HER,BAA-VSS,STD,,,,
2458227.550845,10.5779,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83996,,DY HER,BAA-VSS,STD,,,,
2458227.551759,10.5837,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84733,,DY HER,BAA-VSS,STD,,,,
2458227.552662,10.5798,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85808,,DY HER,BAA-VSS,STD,,,,
2458227.553565,10.5721,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84706,,DY HER,BAA-VSS,STD,,,,
2458227.554468,10.5804,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8475,,DY HER,BAA-VSS,STD,,,,
2458227.55537,10.5692,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85091,,DY HER,BAA-VSS,STD,,,,
2458227.556273,10.557,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84218,,DY HER,BAA-VSS,STD,,,,
2458227.557176,10.5674,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84172,,DY HER,BAA-VSS,STD,,,,
2458227.558079,10.5685,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85632,,DY HER,BAA-VSS,STD,,,,
2458227.558982,10.5686,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83726,,DY HER,BAA-VSS,STD,,,,
2458227.559884,10.5463,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86471,,DY HER,BAA-VSS,STD,,,,
2458227.560787,10.5437,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85232,,DY HER,BAA-VSS,STD,,,,
2458227.56169,10.5441,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85937,,DY HER,BAA-VSS,STD,,,,
2458227.562593,10.5329,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84079,,DY HER,BAA-VSS,STD,,,,
2458227.563495,10.5226,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85808,,DY HER,BAA-VSS,STD,,,,
2458227.564398,10.5218,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85437,,DY HER,BAA-VSS,STD,,,,
2458227.565301,10.5194,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84614,,DY HER,BAA-VSS,STD,,,,
2458227.566204,10.4947,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84464,,DY HER,BAA-VSS,STD,,,,
2458227.567107,10.4881,0.008,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84793,,DY HER,BAA-VSS,STD,,,,
2458227.568021,10.4501,0.008,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83126,,DY HER,BAA-VSS,STD,,,,
2458227.568924,10.4488,0.008,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85604,,DY HER,BAA-VSS,STD,,,,
2458227.569826,10.4447,0.0079,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84322,,DY HER,BAA-VSS,STD,,,,
2458227.570729,10.4392,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83931,,DY HER,BAA-VSS,STD,,,,
2458227.571632,10.3958,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83619,,DY HER,BAA-VSS,STD,,,,
2458227.572535,10.3924,0.0077,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84397,,DY HER,BAA-VSS,STD,,,,
2458227.573414,10.3852,0.0077,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85739,,DY HER,BAA-VSS,STD,,,,
2458227.574317,10.3393,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8278,,DY HER,BAA-VSS,STD,,,,
2458227.57522,10.335,0.0077,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84286,,DY HER,BAA-VSS,STD,,,,
2458227.576123,10.324,0.0076,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83819,,DY HER,BAA-VSS,STD,,,,
2458227.577026,10.3107,0.0076,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85078,,DY HER,BAA-VSS,STD,,,,
2458227.577928,10.2743,0.0076,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84065,,DY HER,BAA-VSS,STD,,,,
2458227.578843,10.2681,0.0075,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8578,,DY HER,BAA-VSS,STD,,,,
2458227.579745,10.2273,0.0075,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83757,,DY HER,BAA-VSS,STD,,,,
2458227.580648,10.2307,0.0075,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85727,,DY HER,BAA-VSS,STD,,,,
2458227.581528,10.2021,0.0075,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8428,,DY HER,BAA-VSS,STD,,,,
2458227.582407,10.1741,0.0074,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84898,,DY HER,BAA-VSS,STD,,,,
2458227.583322,10.1543,0.0074,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83902,,DY HER,BAA-VSS,STD,,,,
2458227.584225,10.135,0.0074,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83603,,DY HER,BAA-VSS,STD,,,,
2458227.585116,10.129,0.0074,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83899,,DY HER,BAA-VSS,STD,,,,
2458227.58603,10.1275,0.0074,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8442,,DY HER,BAA-VSS,STD,,,,
2458227.586933,10.0987,0.0073,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83943,,DY HER,BAA-VSS,STD,,,,
2458227.587836,10.1049,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84804,,DY HER,BAA-VSS,STD,,,,
2458227.588738,10.0974,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84669,,DY HER,BAA-VSS,STD,,,,
2458227.589641,10.0701,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.82824,,DY HER,BAA-VSS,STD,,,,
2458227.590544,10.0778,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83813,,DY HER,BAA-VSS,STD,,,,
2458227.591447,10.0929,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84714,,DY HER,BAA-VSS,STD,,,,
2458227.592361,10.0918,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85978,,DY HER,BAA-VSS,STD,,,,
2458227.593264,10.0786,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84479,,DY HER,BAA-VSS,STD,,,,
2458227.594178,10.1003,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86429,,DY HER,BAA-VSS,STD,,,,
2458227.595046,10.0894,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86504,,DY HER,BAA-VSS,STD,,,,
2458227.595961,10.0913,0.0072,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85002,,DY HER,BAA-VSS,STD,,,,
2458227.596863,10.0989,0.0073,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85083,,DY HER,BAA-VSS,STD,,,,
2458227.597766,10.1044,0.0073,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8342,,DY HER,BAA-VSS,STD,,,,
2458227.598669,10.1153,0.0073,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.87039,,DY HER,BAA-VSS,STD,,,,
2458227.599583,10.1282,0.0073,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85314,,DY HER,BAA-VSS,STD,,,,
2458227.600486,10.1311,0.0073,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84081,,DY HER,BAA-VSS,STD,,,,
2458227.601389,10.1292,0.0074,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84862,,DY HER,BAA-VSS,STD,,,,
2458227.602292,10.1487,0.0074,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.85103,,DY HER,BAA-VSS,STD,,,,
2458227.603206,10.1656,0.0074,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86121,,DY HER,BAA-VSS,STD,,,,
2458227.604109,10.1608,0.0074,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.84517,,DY HER,BAA-VSS,STD,,,,
2458227.605012,10.1702,0.0075,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.83843,,DY HER,BAA-VSS,STD,,,,
2458227.623287,10.3204,0.008,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.86849,,DY HER,BAA-VSS,STD,,,,
2458227.624201,10.3379,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.92815,,DY HER,BAA-VSS,STD,,,,
2458227.625104,10.3254,0.0079,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.90606,,DY HER,BAA-VSS,STD,,,,
2458227.626007,10.3534,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.87878,,DY HER,BAA-VSS,STD,,,,
2458227.626921,10.3374,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8843,,DY HER,BAA-VSS,STD,,,,
2458227.627836,10.362,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.87901,,DY HER,BAA-VSS,STD,,,,
2458227.628738,10.356,0.0079,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.88638,,DY HER,BAA-VSS,STD,,,,
2458227.629641,10.3593,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.88109,,DY HER,BAA-VSS,STD,,,,
2458227.630544,10.3753,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.90798,,DY HER,BAA-VSS,STD,,,,
2458227.631447,10.3705,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.87887,,DY HER,BAA-VSS,STD,,,,
2458227.63235,10.3705,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.89532,,DY HER,BAA-VSS,STD,,,,
2458227.633252,10.3796,0.0078,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.89118,,DY HER,BAA-VSS,STD,,,,
2458227.634155,10.372,0.0079,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.87484,,DY HER,BAA-VSS,STD,,,,
2458227.635069,10.3924,0.0079,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.88011,,DY HER,BAA-VSS,STD,,,,
2458227.635972,10.3967,0.008,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8672,,DY HER,BAA-VSS,STD,,,,
2458227.636875,10.4053,0.0079,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.9098,,DY HER,BAA-VSS,STD,,,,
2458227.637778,10.3932,0.0079,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.88214,,DY HER,BAA-VSS,STD,,,,
2458227.638681,10.3991,0.008,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.87629,,DY HER,BAA-VSS,STD,,,,
2458227.639583,10.3957,0.008,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.88683,,DY HER,BAA-VSS,STD,,,,
2458227.640486,10.427,0.008,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.90682,,DY HER,BAA-VSS,STD,,,,
2458227.641389,10.4013,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.87609,,DY HER,BAA-VSS,STD,,,,
2458227.642292,10.4229,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.89564,,DY HER,BAA-VSS,STD,,,,
2458227.643183,10.4232,0.0081,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.90965,,DY HER,BAA-VSS,STD,,,,
2458227.644086,10.414,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.88677,,DY HER,BAA-VSS,STD,,,,
2458227.645,10.4281,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.90122,,DY HER,BAA-VSS,STD,,,,
2458227.645903,10.424,0.0082,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.90759,,DY HER,BAA-VSS,STD,,,,
2458227.646806,10.4312,0.0084,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8945,,DY HER,BAA-VSS,STD,,,,
2458227.647708,10.4478,0.0084,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.90377,,DY HER,BAA-VSS,STD,,,,
2458227.648611,10.4375,0.0085,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.8766,,DY HER,BAA-VSS,STD,,,,
2458227.649514,10.4606,0.0086,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.90321,,DY HER,BAA-VSS,STD,,,,
2458227.650417,10.4579,0.0086,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.87931,,DY HER,BAA-VSS,STD,,,,
2458227.651319,10.4619,0.009,,V,SDWA,,ENSEMBLE,114,X22856AFY,-,0,,Z,,11.9071,,DY HER,BAA-VSS,STD,,,,
2458233.74604,10.526,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.26,Z,17.353,18.531,,DY HER,VVS,STD,,,,
2458233.74727,10.527,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.26,Z,17.355,18.525,,DY HER,VVS,STD,,,,
2458233.74851,10.517,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.26,Z,17.339,18.49,,DY HER,VVS,STD,,,,
2458233.74975,10.521,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.25,Z,17.335,18.48,,DY HER,VVS,STD,,,,
2458233.75099,10.518,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.25,Z,17.346,18.481,,DY HER,VVS,STD,,,,
2458233.75223,10.547,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.25,Z,17.326,18.496,,DY HER,VVS,STD,,,,
2458233.75347,10.549,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.25,Z,17.355,18.53,,DY HER,VVS,STD,,,,
2458233.7547,10.564,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.25,Z,17.336,18.503,,DY HER,VVS,STD,,,,
2458233.75593,10.548,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.24,Z,17.327,18.479,,DY HER,VVS,STD,,,,
2458233.75716,10.553,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.24,Z,17.335,18.48,,DY HER,VVS,STD,,,,
2458233.7584,10.563,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.24,Z,17.33,18.492,,DY HER,VVS,STD,,,,
2458233.75964,10.574,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.24,Z,17.333,18.497,,DY HER,VVS,STD,,,,
2458233.76086,10.581,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.24,Z,17.329,18.487,,DY HER,VVS,STD,,,,
2458233.76209,10.575,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.23,Z,17.343,18.511,,DY HER,VVS,STD,,,,
2458233.76332,10.581,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.23,Z,17.359,18.525,,DY HER,VVS,STD,,,,
2458233.76455,10.59,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.23,Z,17.35,18.527,,DY HER,VVS,STD,,,,
2458233.76579,10.601,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.23,Z,17.332,18.502,,DY HER,VVS,STD,,,,
2458233.76704,10.604,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.23,Z,17.345,18.505,,DY HER,VVS,STD,,,,
2458233.76829,10.59,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.23,Z,17.344,18.502,,DY HER,VVS,STD,,,,
2458233.76954,10.598,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.23,Z,17.334,18.501,,DY HER,VVS,STD,,,,
2458233.77077,10.609,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.33,18.503,,DY HER,VVS,STD,,,,
2458233.77201,10.612,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.366,18.556,,DY HER,VVS,STD,,,,
2458233.77325,10.605,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.382,18.553,,DY HER,VVS,STD,,,,
2458233.77451,10.615,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.379,18.552,,DY HER,VVS,STD,,,,
2458233.77576,10.615,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.379,18.547,,DY HER,VVS,STD,,,,
2458233.77734,10.624,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.39,18.565,,DY HER,VVS,STD,,,,
2458233.77894,10.633,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.369,18.559,,DY HER,VVS,STD,,,,
2458233.78054,10.631,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.366,18.551,,DY HER,VVS,STD,,,,
2458233.78212,10.632,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.388,18.567,,DY HER,VVS,STD,,,,
2458233.78372,10.64,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.22,Z,17.366,18.539,,DY HER,VVS,STD,,,,
